Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Logistic Regression,17,4,0.8743850689098353,0.6860759493670886,0.7646604938271605,0.3697580917887649,0.35672514619883045,0.5686274509803921,0.673202614379085,0.7066666666666667,0.6904761904761905,0.7129629629629629,0.48333333333333334,0.8555555555555555,0.7017195767195767,"[0.8555555555555555, 0.48333333333333334]","[0.7129629629629629, 0.6904761904761905]","[0.7777777777777778, 0.5686274509803921]","[0.7129629629629629, 0.6904761904761905]"
Logistic Regression,18,4,0.8638255809096858,0.6716981132075471,0.8170932264364272,0.49788755659730694,0.48180718406849055,0.6696428571428571,0.7369378306878307,0.7541528239202658,0.7978723404255319,0.7342995169082126,0.5769230769230769,0.8888888888888888,0.7660859286668722,"[0.8888888888888888, 0.5769230769230769]","[0.7342995169082126, 0.7978723404255319]","[0.8042328042328042, 0.6696428571428571]","[0.7342995169082126, 0.7978723404255319]"
Logistic Regression,19,4,0.8633573946617424,0.6829268292682927,0.7919642857142858,0.41635817507002854,0.4145407077385851,0.5714285714285714,0.706766917293233,0.7692307692307693,0.6133333333333333,0.8214285714285714,0.5348837209302325,0.863849765258216,0.7173809523809523,"[0.863849765258216, 0.5348837209302325]","[0.8214285714285714, 0.6133333333333333]","[0.8421052631578947, 0.5714285714285714]","[0.8214285714285714, 0.6133333333333333]"
Logistic Regression,20,4,0.8628613322161709,0.6658097686375322,0.8247139588100687,0.4449382919164314,0.44185594085890767,0.6310679611650486,0.7200565936478509,0.7483443708609272,0.6842105263157895,0.7777777777777778,0.5855855855855856,0.8429319371727748,0.7309941520467836,"[0.8429319371727748, 0.5855855855855856]","[0.7777777777777778, 0.6842105263157895]","[0.8090452261306532, 0.6310679611650486]","[0.7777777777777778, 0.6842105263157895]"
Logistic Regression,21,5,0.8673971101828392,0.6617100371747212,0.7960239651416121,0.37699462124378363,0.3712279465431757,0.5699481865284974,0.683507100599212,0.7242524916943521,0.6470588235294118,0.7546296296296297,0.5092592592592593,0.844559585492228,0.7008442265795207,"[0.844559585492228, 0.5092592592592593]","[0.7546296296296297, 0.6470588235294118]","[0.7970660146699267, 0.5699481865284974]","[0.7546296296296297, 0.6470588235294118]"
Logistic Regression,22,5,0.8627304127765808,0.6748768472906403,0.8014786418400875,0.45310862289212017,0.43029049544044373,0.6190476190476191,0.7085137085137085,0.735973597359736,0.7831325301204819,0.7181818181818181,0.5118110236220472,0.8977272727272727,0.7506571741511501,"[0.8977272727272727, 0.5118110236220472]","[0.7181818181818181, 0.7831325301204819]","[0.797979797979798, 0.6190476190476191]","[0.7181818181818181, 0.7831325301204819]"
Logistic Regression,23,5,0.8669876017702106,0.683291770573566,0.7915322580645162,0.4294055223150957,0.42494487172591844,0.5955056179775281,0.7112143474503025,0.7575757575757576,0.6625,0.7926267281105991,0.5408163265306123,0.864321608040201,0.7275633640552995,"[0.864321608040201, 0.5408163265306123]","[0.7926267281105991, 0.6625]","[0.8269230769230769, 0.5955056179775281]","[0.7926267281105991, 0.6625]"
Logistic Regression,24,5,0.8698247435796047,0.6871008939974457,0.7905231560891938,0.4407075239006358,0.4318740777176586,0.6206896551724138,0.7133674976113958,0.7433333333333333,0.7159090909090909,0.7547169811320755,0.5478260869565217,0.8648648648648649,0.7353130360205833,"[0.8648648648648649, 0.5478260869565217]","[0.7547169811320755, 0.7159090909090909]","[0.8060453400503779, 0.6206896551724138]","[0.7547169811320755, 0.7159090909090909]"
Logistic Regression,25,5,0.869436416184971,0.6862996158770807,0.8091492776886035,0.46006434546666125,0.4557864401638101,0.6326530612244898,0.7267742918062747,0.7591973244147158,0.6966292134831461,0.7857142857142857,0.5794392523364486,0.859375,0.7411717495987159,"[0.859375, 0.5794392523364486]","[0.7857142857142857, 0.6966292134831461]","[0.8208955223880597, 0.6326530612244898]","[0.7857142857142857, 0.6966292134831461]"
Logistic Regression,26,6,0.8676159589203067,0.688360450563204,0.7936059907834102,0.41033880738201656,0.3966174005790034,0.5876288659793815,0.6938144329896907,0.7306397306397306,0.7125,0.7373271889400922,0.5,0.8743169398907104,0.7249135944700461,"[0.8743169398907104, 0.5]","[0.7373271889400922, 0.7125]","[0.8, 0.5876288659793815]","[0.7373271889400922, 0.7125]"
Logistic Regression,27,6,0.8684363626523793,0.6857142857142857,0.7911923651833964,0.4211718483256884,0.4111408566721583,0.5869565217391305,0.7025691699604744,0.7475083056478405,0.6923076923076923,0.7668161434977578,0.5094339622641509,0.8769230769230769,0.7295619179027251,"[0.8769230769230769, 0.5094339622641509]","[0.7668161434977578, 0.6923076923076923]","[0.8181818181818182, 0.5869565217391305]","[0.7668161434977578, 0.6923076923076923]"
Logistic Regression,28,6,0.8725415930196673,0.6795865633074936,0.7588720217150899,0.40715507168901566,0.4070518415081166,0.6030150753768844,0.7034926493509732,0.7375415282392026,0.6122448979591837,0.7980295566502463,0.594059405940594,0.81,0.705137227304715,"[0.81, 0.594059405940594]","[0.7980295566502463, 0.6122448979591837]","[0.8039702233250621, 0.6030150753768844]","[0.7980295566502463, 0.6122448979591837]"
Logistic Regression,29,6,0.8754302005905713,0.6884422110552764,0.7438348416289593,0.3425824695405931,0.3300524285290336,0.5408163265306123,0.6595707248416609,0.7009966777408638,0.6625,0.7149321266968326,0.45689655172413796,0.8540540540540541,0.6887160633484163,"[0.8540540540540541, 0.45689655172413796]","[0.7149321266968326, 0.6625]","[0.7783251231527094, 0.5408163265306123]","[0.7149321266968326, 0.6625]"
Logistic Regression,30,6,0.857535548941799,0.6675094816687737,0.8285318707066404,0.5022583146650476,0.4798744201302657,0.6636363636363637,0.7344497607655502,0.7533333333333333,0.8202247191011236,0.7251184834123223,0.5572519083969466,0.9053254437869822,0.772671601256723,"[0.9053254437869822, 0.5572519083969466]","[0.7251184834123223, 0.8202247191011236]","[0.8052631578947368, 0.6636363636363637]","[0.7251184834123223, 0.8202247191011236]"
Logistic Regression,31,7,0.8784102356754682,0.6735483870967742,0.758155719878208,0.36859957300259505,0.35256916996047427,0.5806451612903226,0.6696329254727476,0.6936026936026936,0.7159090909090909,0.6842105263157895,0.4883720930232558,0.8511904761904762,0.7000598086124402,"[0.8511904761904762, 0.4883720930232558]","[0.6842105263157895, 0.7159090909090909]","[0.7586206896551724, 0.5806451612903226]","[0.6842105263157895, 0.7159090909090909]"
Logistic Regression,32,7,0.8611608447515426,0.6724782067247821,0.7967045993361782,0.4489222253726875,0.438571352756992,0.6033519553072626,0.7165440831692188,0.761744966442953,0.7105263157894737,0.7792792792792793,0.5242718446601942,0.8871794871794871,0.7449027975343765,"[0.8871794871794871, 0.5242718446601942]","[0.7792792792792793, 0.7105263157894737]","[0.829736211031175, 0.6033519553072626]","[0.7792792792792793, 0.7105263157894737]"
Logistic Regression,33,7,0.861417263834773,0.6708074534161491,0.8332776478449716,0.45499041149093783,0.44719926538108357,0.6170212765957447,0.7215541165587419,0.760797342192691,0.7073170731707317,0.7808219178082192,0.5471698113207547,0.8769230769230769,0.7440694954894754,"[0.8769230769230769, 0.5471698113207547]","[0.7808219178082192, 0.7073170731707317]","[0.8260869565217391, 0.6170212765957447]","[0.7808219178082192, 0.7073170731707317]"
Logistic Regression,34,7,0.8632019508483079,0.6709021601016518,0.8025681341719078,0.4626496805088225,0.45361123172673323,0.6376811594202898,0.7243821414229912,0.7516556291390728,0.7333333333333333,0.7594339622641509,0.5641025641025641,0.8702702702702703,0.7463836477987421,"[0.8702702702702703, 0.5641025641025641]","[0.7594339622641509, 0.7333333333333333]","[0.8110831234256927, 0.6376811594202898]","[0.7594339622641509, 0.7333333333333333]"
Logistic Regression,35,7,0.86672052811844,0.6766917293233082,0.7998628474969668,0.46530986057894597,0.45675531139092806,0.6372549019607843,0.7261274509803921,0.7549668874172185,0.7303370786516854,0.7652582159624414,0.5652173913043478,0.8716577540106952,0.7477976473070633,"[0.8716577540106952, 0.5652173913043478]","[0.7652582159624414, 0.7303370786516854]","[0.815, 0.6372549019607843]","[0.7652582159624414, 0.7303370786516854]"
Logistic Regression,36,8,0.8745455649159255,0.687192118226601,0.7644872837068866,0.37711138851135934,0.36229065097127844,0.5641025641025641,0.675534991324465,0.7138047138047138,0.6962025316455697,0.7201834862385321,0.47413793103448276,0.8674033149171271,0.708193008942051,"[0.8674033149171271, 0.47413793103448276]","[0.7201834862385321, 0.6962025316455697]","[0.7869674185463659, 0.5641025641025641]","[0.7201834862385321, 0.6962025316455697]"
Logistic Regression,37,8,0.8574425505486165,0.6716981132075471,0.8543340380549683,0.4584426477158053,0.44934454433109594,0.6305418719211823,0.7222188267794497,0.7524752475247525,0.7272727272727273,0.7627906976744186,0.5565217391304348,0.8723404255319149,0.745031712473573,"[0.8723404255319149, 0.5565217391304348]","[0.7627906976744186, 0.7272727272727273]","[0.8138957816377171, 0.6305418719211823]","[0.7627906976744186, 0.7272727272727273]"
Logistic Regression,38,8,0.8592275261797907,0.6691449814126395,0.8367609974782853,0.5327087190799056,0.5189911727616645,0.673469387755102,0.756734693877551,0.785234899328859,0.7951807228915663,0.7813953488372093,0.584070796460177,0.9081081081081082,0.7882880358643878,"[0.9081081081081082, 0.584070796460177]","[0.7813953488372093, 0.7951807228915663]","[0.84, 0.673469387755102]","[0.7813953488372093, 0.7951807228915663]"
Logistic Regression,39,8,0.869099200253494,0.6750629722921915,0.7786824180502342,0.3956052435408944,0.38923303834808265,0.5858585858585859,0.6924390968508616,0.7293729372937293,0.6666666666666666,0.7546296296296297,0.5225225225225225,0.8489583333333334,0.7106481481481481,"[0.8489583333333334, 0.5225225225225225]","[0.7546296296296297, 0.6666666666666666]","[0.7990196078431373, 0.5858585858585859]","[0.7546296296296297, 0.6666666666666666]"
Logistic Regression,40,8,0.868783657544785,0.6842767295597484,0.7969086600603188,0.3646375668973123,0.35402354654691104,0.5741626794258373,0.6726854528234585,0.7023411371237458,0.6818181818181818,0.7109004739336493,0.49586776859504134,0.8426966292134831,0.6963593278759155,"[0.8426966292134831, 0.49586776859504134]","[0.7109004739336493, 0.6818181818181818]","[0.7712082262210797, 0.5741626794258373]","[0.7109004739336493, 0.6818181818181818]"
Logistic Regression,41,9,0.8683265104460757,0.6692708333333334,0.782673637042569,0.4503634744311939,0.4477496991576414,0.6515837104072398,0.7231251885369532,0.7416107382550335,0.6990291262135923,0.764102564102564,0.6101694915254238,0.8277777777777777,0.7315658451580782,"[0.8277777777777777, 0.6101694915254238]","[0.764102564102564, 0.6990291262135923]","[0.7946666666666666, 0.6515837104072398]","[0.764102564102564, 0.6990291262135923]"
Logistic Regression,42,9,0.8662140467325024,0.6798516687268232,0.7920330790285948,0.42110297637039856,0.41341224964329126,0.5842696629213483,0.7044571063421907,0.7533333333333333,0.6753246753246753,0.7802690582959642,0.5148514851485149,0.8743718592964824,0.7277968668103197,"[0.8743718592964824, 0.5148514851485149]","[0.7802690582959642, 0.6753246753246753]","[0.8246445497630331, 0.5842696629213483]","[0.7802690582959642, 0.6753246753246753]"
Logistic Regression,43,9,0.8639875353375223,0.6733668341708543,0.8180241664801969,0.41772785800850387,0.40999182672660395,0.5925925925925926,0.7026223303595567,0.7433333333333333,0.6829268292682927,0.7660550458715596,0.5233644859813084,0.8652849740932642,0.7244909375699262,"[0.8652849740932642, 0.5233644859813084]","[0.7660550458715596, 0.6829268292682927]","[0.8126520681265207, 0.5925925925925926]","[0.7660550458715596, 0.6829268292682927]"
Logistic Regression,44,9,0.8609743144071069,0.6742138364779874,0.8298706805172777,0.5030850844919914,0.48867089364756555,0.6635071090047393,0.7409607156276894,0.7641196013289037,0.7865168539325843,0.7547169811320755,0.5737704918032787,0.8938547486033519,0.7706169175323299,"[0.8938547486033519, 0.5737704918032787]","[0.7547169811320755, 0.7865168539325843]","[0.8184143222506394, 0.6635071090047393]","[0.7547169811320755, 0.7865168539325843]"
Logistic Regression,45,9,0.8729841960974036,0.6829865361077111,0.7808667698535541,0.370292536949706,0.34813210611802925,0.5463917525773195,0.6653527390337578,0.707641196013289,0.7162162162162162,0.7048458149779736,0.44166666666666665,0.8839779005524862,0.710531015597095,"[0.8839779005524862, 0.44166666666666665]","[0.7048458149779736, 0.7162162162162162]","[0.7843137254901961, 0.5463917525773195]","[0.7048458149779736, 0.7162162162162162]"
Logistic Regression,46,10,0.8704956807897984,0.6934673366834171,0.7807535917592844,0.38131692719737825,0.3646163301971538,0.5781990521327014,0.6758679739035008,0.7052980132450332,0.7176470588235294,0.7004608294930875,0.48412698412698413,0.8636363636363636,0.7090539441583085,"[0.8636363636363636, 0.48412698412698413]","[0.7004608294930875, 0.7176470588235294]","[0.7735368956743003, 0.5781990521327014]","[0.7004608294930875, 0.7176470588235294]"
Logistic Regression,47,10,0.866167930586869,0.6809583858764187,0.80021990104453,0.4720520097331055,0.45944674211842784,0.6368159203980099,0.7264684135995088,0.7558528428093646,0.7529411764705882,0.7570093457943925,0.5517241379310345,0.8852459016393442,0.7549752611324904,"[0.8852459016393442, 0.5517241379310345]","[0.7570093457943925, 0.7529411764705882]","[0.8161209068010076, 0.6368159203980099]","[0.7570093457943925, 0.7529411764705882]"
Logistic Regression,48,10,0.8666734231951623,0.6708385481852316,0.7944124423963134,0.4293716263790462,0.42175331509155967,0.5978260869565217,0.7086691410392365,0.7508417508417509,0.6875,0.7741935483870968,0.5288461538461539,0.8704663212435233,0.7308467741935484,"[0.8704663212435233, 0.5288461538461539]","[0.7741935483870968, 0.6875]","[0.8195121951219512, 0.5978260869565217]","[0.7741935483870968, 0.6875]"
Logistic Regression,49,10,0.8676035825623575,0.683291770573566,0.7922147811528343,0.3582873655802533,0.3474842767295597,0.5363128491620112,0.6695816027282739,0.7233333333333334,0.6486486486486487,0.7477876106194691,0.45714285714285713,0.8666666666666667,0.6982181296340588,"[0.8666666666666667, 0.45714285714285713]","[0.7477876106194691, 0.6486486486486487]","[0.8028503562945368, 0.5363128491620112]","[0.7477876106194691, 0.6486486486486487]"
Logistic Regression,50,10,0.8624000621521598,0.6562905317769131,0.8232106792768829,0.4759613663485376,0.4738675958188153,0.6604651162790698,0.7364022239493035,0.7582781456953642,0.7029702970297029,0.7860696517412935,0.6228070175438597,0.8404255319148937,0.7445199743854982,"[0.8404255319148937, 0.6228070175438597]","[0.7860696517412935, 0.7029702970297029]","[0.8123393316195373, 0.6604651162790698]","[0.7860696517412935, 0.7029702970297029]"
Naive Bayes,1,1,0.7478978830325107,0.5461767626613704,0.7610504850088183,0.37008165755239686,0.3167305236270753,0.570281124497992,0.6327189098273436,0.6433333333333333,0.8452380952380952,0.5648148148148148,0.4303030303030303,0.9037037037037037,0.705026455026455,"[0.9037037037037037, 0.4303030303030303]","[0.5648148148148148, 0.8452380952380952]","[0.6951566951566952, 0.570281124497992]","[0.5648148148148148, 0.8452380952380952]"
Naive Bayes,2,1,0.7524731843957095,0.544243577545195,0.7261957119296317,0.3420740766049582,0.2719155844155843,0.5555555555555556,0.5948509485094851,0.5986622073578596,0.8823529411764706,0.48598130841121495,0.40540540540540543,0.9122807017543859,0.6841671247938428,"[0.9122807017543859, 0.40540540540540543]","[0.48598130841121495, 0.8823529411764706]","[0.6341463414634146, 0.5555555555555556]","[0.48598130841121495, 0.8823529411764706]"
Naive Bayes,3,1,0.752625169379599,0.5467625899280576,0.7359307359307359,0.32609506993961995,0.31005481005480995,0.5545454545454546,0.6469535783365571,0.6711409395973155,0.6931818181818182,0.6619047619047619,0.4621212121212121,0.8373493975903614,0.6775432900432901,"[0.8373493975903614, 0.4621212121212121]","[0.6619047619047619, 0.6931818181818182]","[0.7393617021276596, 0.5545454545454546]","[0.6619047619047619, 0.6931818181818182]"
Naive Bayes,4,1,0.7471447114493123,0.5546058879392213,0.7591844430079724,0.31669208664513665,0.24805388930949468,0.5347985347985348,0.5789719676960032,0.5836065573770491,0.8690476190476191,0.4751131221719457,0.3862433862433862,0.9051724137931034,0.6720803706097824,"[0.9051724137931034, 0.3862433862433862]","[0.4751131221719457, 0.8690476190476191]","[0.6231454005934718, 0.5347985347985348]","[0.4751131221719457, 0.8690476190476191]"
Naive Bayes,5,1,0.7484443172877476,0.5431034482758621,0.7543947485536271,0.33471309339058214,0.29940441538668217,0.5531914893617021,0.6311663817999646,0.6476510067114094,0.7738095238095238,0.5981308411214953,0.4304635761589404,0.8707482993197279,0.6859701824655096,"[0.8707482993197279, 0.4304635761589404]","[0.5981308411214953, 0.7738095238095238]","[0.7091412742382271, 0.5531914893617021]","[0.5981308411214953, 0.7738095238095238]"
Naive Bayes,6,2,0.7481057583558259,0.553877139979859,0.7516328011611031,0.26880897301471085,0.22926068761795348,0.5338345864661654,0.5845643520566122,0.5907590759075908,0.7802197802197802,0.5094339622641509,0.4057142857142857,0.84375,0.6448268712419656,"[0.84375, 0.4057142857142857]","[0.5094339622641509, 0.7802197802197802]","[0.6352941176470588, 0.5338345864661654]","[0.5094339622641509, 0.7802197802197802]"
